,''_count,''_ratio,ADJP_avg_depth,ADJP_avg_hier,ADJP_avg_iota,ADJP_avg_width,ADJP_count,ADJP_ratio,ADVP_CC_avg_dist,ADVP_DT_avg_dist,ADVP_IN_avg_dist,ADVP_NN_avg_dist,ADVP_NP_avg_dist,ADVP_PP_avg_dist,ADVP_RB_avg_dist,ADVP_S_avg_dist,ADVP_VP_avg_dist,ADVP_avg_depth,ADVP_avg_hier,ADVP_avg_iota,ADVP_avg_width,ADVP_count,ADVP_ratio,CC_DT_avg_dist,CC_NN_avg_dist,CC_NP_avg_dist,CC_S_avg_dist,CC_VP_avg_dist,CC_count,CC_ratio,CD_count,CD_ratio,CONJP_count,CONJP_ratio,DT_DT_avg_dist,DT_IN_avg_dist,DT_JJ_avg_dist,DT_NN_avg_dist,DT_NP_avg_dist,DT_PP_avg_dist,DT_S_avg_dist,DT_VBZ_avg_dist,DT_VP_avg_dist,DT_count,DT_ratio,EX_count,EX_ratio,FRAG_count,FRAG_ratio,FW_count,FW_ratio,INTJ_count,INTJ_ratio,IN_NN_avg_dist,IN_NP_avg_dist,IN_PP_avg_dist,IN_S_avg_dist,IN_VP_avg_dist,IN_count,IN_ratio,JJR_count,JJR_ratio,JJS_count,JJS_ratio,JJ_NN_avg_dist,JJ_NP_avg_dist,JJ_S_avg_dist,JJ_VP_avg_dist,JJ_count,JJ_ratio,LS_count,LS_ratio,MD_count,MD_ratio,NNPS_count,NNPS_ratio,NNP_count,NNP_ratio,NNS_NP_avg_dist,NNS_S_avg_dist,NNS_VP_avg_dist,NNS_count,NNS_ratio,NN_NNS_avg_dist,NN_NN_avg_dist,NN_NP_avg_dist,NN_PP_avg_dist,NN_PRP_avg_dist,NN_RB_avg_dist,NN_SBAR_avg_dist,NN_S_avg_dist,NN_VBZ_avg_dist,NN_VB_avg_dist,NN_VP_avg_dist,NN_count,NN_ratio,NP-TMP_count,NP-TMP_ratio,NP_NP_avg_dist,NP_PP_avg_dist,NP_PRP_avg_dist,NP_RB_avg_dist,NP_SBAR_avg_dist,NP_S_avg_dist,NP_VBP_avg_dist,NP_VBZ_avg_dist,NP_VB_avg_dist,NP_VP_avg_dist,NP_avg_depth,NP_avg_hier,NP_avg_iota,NP_avg_width,NP_count,NP_ratio,NX_count,NX_ratio,PDT_count,PDT_ratio,POS_count,POS_ratio,PP_S_avg_dist,PP_VP_avg_dist,PP_avg_depth,PP_avg_hier,PP_avg_iota,PP_avg_width,PP_count,PP_ratio,PRN_count,PRN_ratio,PRP$_count,PRP$_ratio,PRP_S_avg_dist,PRP_VBP_avg_dist,PRP_VP_avg_dist,PRP_count,PRP_ratio,PRT_count,PRT_ratio,QP_count,QP_ratio,RBR_count,RBR_ratio,RB_S_avg_dist,RB_VP_avg_dist,RB_count,RB_ratio,RP_count,RP_ratio,RRC_count,RRC_ratio,SBARQ_count,SBARQ_ratio,SBAR_VP_avg_dist,SBAR_avg_depth,SBAR_avg_hier,SBAR_avg_iota,SBAR_avg_width,SBAR_count,SBAR_ratio,SINV_count,SINV_ratio,SQ_count,SQ_ratio,S_SBAR_avg_dist,S_S_avg_dist,S_VBP_avg_dist,S_VBZ_avg_dist,S_VB_avg_dist,S_VP_avg_dist,S_avg_depth,S_avg_hier,S_avg_iota,S_avg_width,S_count,S_ratio,TO_count,TO_ratio,UCP_count,UCP_ratio,UH_count,UH_ratio,VBD_count,VBD_ratio,VBG_count,VBG_ratio,VBN_count,VBN_ratio,VBP_VP_avg_dist,VBP_count,VBP_ratio,VBZ_VP_avg_dist,VBZ_count,VBZ_ratio,VB_VP_avg_dist,VB_count,VB_ratio,VP_VP_avg_dist,VP_avg_depth,VP_avg_hier,VP_avg_iota,VP_avg_width,VP_count,VP_ratio,WDT_count,WDT_ratio,WHADVP_count,WHADVP_ratio,WHNP_count,WHNP_ratio,WHPP_count,WHPP_ratio,WP_count,WP_ratio,WRB_count,WRB_ratio,X_count,X_ratio,``_count,``_ratio,has_aphasia
1001,0.0,0.0,1.5,0.0,12.0,3.5,4.0,0.008281573498964804,,,,3.6,2.272727272727273,,1.0,,,1.5,0.0,12.0,3.5,2.0,0.004140786749482402,,,,,,0.0,0.0,42.0,0.08695652173913043,0.0,0.0,,,4.0,4.133333333333334,2.896551724137931,4.0,3.0,4.0,3.5,7.0,0.014492753623188406,0.0,0.0,5.0,0.010351966873706004,0.0,0.0,1.0,0.002070393374741201,4.0,3.0,1.0,3.0,2.0,1.0,0.002070393374741201,0.0,0.0,0.0,0.0,3.888888888888889,3.05,2.0,3.0,13.0,0.026915113871635612,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.012422360248447204,2.41025641025641,3.5,3.0,13.0,0.026915113871635612,4.0,4.352941176470588,2.5271966527196654,5.0,7.0,3.3333333333333335,,2.9583333333333335,4.611111111111111,5.0,3.310344827586207,70.0,0.14492753623188406,0.0,0.0,1.9435897435897436,3.6666666666666665,4.0,2.5555555555555554,,1.9210526315789473,3.0,3.212121212121212,4.0,2.0392156862745097,6.1,-1.0350695394694578,55.55,4.8,147.0,0.30434782608695654,2.0,0.004140786749482402,0.0,0.0,0.0,0.0,2.0,1.0,1.5,0.0,12.0,3.5,2.0,0.004140786749482402,2.0,0.004140786749482402,1.0,0.002070393374741201,2.5,,2.5,2.0,0.004140786749482402,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.004140786749482402,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.6666666666666667,2.0,2.125,3.0,1.2083333333333333,4.833333333333333,-0.6753884219691605,49.45454545454545,5.166666666666667,20.0,0.041407867494824016,0.0,0.0,0.0,0.0,2.0,0.004140786749482402,0.0,0.0,4.0,0.008281573498964804,3.0,0.006211180124223602,1.0,1.0,0.002070393374741201,1.5294117647058822,14.0,0.028985507246376812,2.0,1.0,0.002070393374741201,2.0,4.0,-0.5927389167386357,37.714285714285715,4.833333333333333,22.0,0.045548654244306416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002070393374741201,0.0,0.0,1
1002,0.0,0.0,3.5,-0.22729601138795602,24.5,3.0,2.0,0.005277044854881266,3.1666666666666665,3.5,,4.333333333333333,2.9,,4.0,,,1.0,-1.0,6.0,3.0,1.0,0.002638522427440633,4.846153846153846,4.2444444444444445,2.7674418604651163,,,11.0,0.029023746701846966,17.0,0.044854881266490766,0.0,0.0,3.6666666666666665,,5.0,4.954545454545454,2.8333333333333335,,2.4,5.0,3.4,17.0,0.044854881266490766,0.0,0.0,8.0,0.021108179419525065,0.0,0.0,2.0,0.005277044854881266,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,3.25,,,3.0,0.0079155672823219,0.0,0.0,4.0,0.010554089709762533,0.0,0.0,8.0,0.021108179419525065,2.7777777777777777,3.0,4.0,6.0,0.0158311345646438,4.0,4.866666666666666,2.937238493723849,,3.6666666666666665,5.333333333333333,3.6,4.0,,,4.6,47.0,0.12401055408970976,6.0,0.0158311345646438,2.018018018018018,,2.6666666666666665,3.5789473684210527,2.5,2.0,,3.6666666666666665,3.0,2.8181818181818183,7.684210526315789,-0.993804576998766,67.7,4.894736842105263,117.0,0.3087071240105541,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,0.0079155672823219,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.2,4.0,0.010554089709762533,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-0.7846359278805829,33.0,7.0,1.0,0.002638522427440633,0.0,0.0,0.0,0.0,1.0,,,2.0,2.0,1.4,6.5,-1.197116999346199,62.25,5.0,6.0,0.0158311345646438,0.0,0.0,0.0,0.0,2.0,0.005277044854881266,2.0,0.005277044854881266,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.002638522427440633,1.0,1.0,0.002638522427440633,2.4,2.5,-0.5822596787140518,23.0,3.75,10.0,0.026385224274406333,3.0,0.0079155672823219,0.0,0.0,3.0,0.0079155672823219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1003,0.0,0.0,,,,,0.0,0.0,,,3.0,4.0,2.3636363636363638,4.0,2.2857142857142856,2.0,1.0,1.0,-1.0,6.0,3.0,6.0,0.024291497975708502,4.0,3.6666666666666665,2.6666666666666665,2.0,1.6666666666666667,3.0,0.012145748987854251,1.0,0.004048582995951417,0.0,0.0,2.0,3.0,,2.6666666666666665,2.0,2.0,2.0,,3.6666666666666665,5.0,0.020242914979757085,0.0,0.0,9.0,0.03643724696356275,0.0,0.0,3.0,0.012145748987854251,3.5,3.0,1.0,3.5,3.0,5.0,0.020242914979757085,0.0,0.0,0.0,0.0,3.6666666666666665,2.75,2.0,3.0,3.0,0.012145748987854251,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.02834008097165992,2.3846153846153846,4.0,3.0,4.0,0.016194331983805668,3.6666666666666665,4.2727272727272725,2.4266666666666667,2.3333333333333335,6.666666666666667,4.375,,3.1,,3.6666666666666665,3.2666666666666666,28.0,0.11336032388663968,1.0,0.004048582995951417,2.037037037037037,1.8,2.9,3.25,,2.0,3.111111111111111,4.0,3.2,2.2903225806451615,4.166666666666667,-0.6071896571552661,38.083333333333336,4.083333333333333,58.0,0.23481781376518218,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.0,-0.28254196032560525,16.333333333333332,3.6666666666666665,5.0,0.020242914979757085,0.0,0.0,1.0,0.004048582995951417,2.6,4.0,3.625,5.0,0.020242914979757085,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.142857142857143,9.0,0.03643724696356275,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,3.0,3.0,1.3888888888888888,5.5,-0.6799454409065151,51.6,5.375,11.0,0.044534412955465584,0.0,0.0,0.0,0.0,3.0,0.012145748987854251,4.0,0.016194331983805668,0.0,0.0,1.0,0.004048582995951417,1.2857142857142858,5.0,0.020242914979757085,1.5,1.0,0.004048582995951417,1.5,2.0,0.008097165991902834,1.4285714285714286,4.0,-0.5805261108721183,36.77777777777778,4.625,16.0,0.06477732793522267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1004,0.0,0.0,3.0,-0.8476258809768158,25.0,4.0,1.0,0.0020408163265306124,4.666666666666667,6.25,8.333333333333334,7.75,6.333333333333333,8.5,1.0,4.666666666666667,4.4,1.5,-0.2075187496394219,10.0,3.0,3.0,0.006122448979591836,5.239130434782608,4.785714285714286,3.6338028169014085,2.9411764705882355,3.9210526315789473,18.0,0.036734693877551024,1.0,0.0020408163265306124,0.0,0.0,6.642857142857143,6.9655172413793105,4.928571428571429,5.609625668449198,4.614503816793893,5.666666666666667,4.280701754385965,5.811594202898551,4.955882352941177,59.0,0.12040816326530612,0.0,0.0,2.0,0.004081632653061225,0.0,0.0,1.0,0.0020408163265306124,6.724137931034483,5.654545454545454,4.0588235294117645,4.642857142857143,5.421052631578948,7.0,0.014285714285714285,0.0,0.0,0.0,0.0,5.384615384615385,3.909090909090909,4.0,4.666666666666667,4.0,0.00816326530612245,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.004081632653061225,3.7777777777777777,4.0,4.285714285714286,3.0,0.006122448979591836,8.0,6.666666666666667,4.483985765124555,5.382352941176471,6.375,10.0,5.052631578947368,4.4033613445378155,5.828947368421052,6.1,5.0144927536231885,62.0,0.12653061224489795,0.0,0.0,4.214285714285714,4.43859649122807,3.8,8.444444444444445,3.607142857142857,3.098159509202454,,4.418181818181818,4.888888888888889,3.694736842105263,6.473684210526316,-0.82950875805072,59.61904761904762,5.421052631578948,91.0,0.18571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,3.789473684210526,4.115384615384615,4.5,-0.5699539650607092,41.5,5.166666666666667,9.0,0.018367346938775512,1.0,0.0020408163265306124,0.0,0.0,3.142857142857143,,3.8333333333333335,6.0,0.012244897959183673,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.25,1.0,0.0020408163265306124,0.0,0.0,0.0,0.0,0.0,0.0,2.588235294117647,3.6,-0.08123318984911632,41.4,6.6,6.0,0.012244897959183673,0.0,0.0,0.0,0.0,1.7692307692307692,2.392857142857143,,3.0689655172413794,3.888888888888889,2.4054054054054053,9.206896551724139,-1.0984313088103386,82.875,6.862068965517241,43.0,0.08775510204081632,3.0,0.006122448979591836,0.0,0.0,2.0,0.004081632653061225,1.0,0.0020408163265306124,18.0,0.036734693877551024,1.0,0.0020408163265306124,,0.0,0.0,3.1139240506329116,29.0,0.05918367346938776,4.666666666666667,3.0,0.006122448979591836,3.5869565217391304,5.5625,-0.9360839967546851,55.26315789473684,5.9375,52.0,0.10612244897959183,0.0,0.0,0.0,0.0,1.0,0.0020408163265306124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1005,0.0,0.0,,,,,0.0,0.0,6.0,5.2,4.333333333333333,7.333333333333333,5.0,5.0,,7.0,6.0,2.0,0.5849625007211562,14.0,3.0,1.0,0.0025575447570332483,5.651162790697675,5.28125,4.2823529411764705,4.566666666666666,4.888888888888889,12.0,0.030690537084398978,0.0,0.0,0.0,0.0,6.891304347826087,5.0476190476190474,5.6,5.2809917355371905,4.741666666666666,3.891891891891892,5.694444444444445,6.428571428571429,5.705882352941177,40.0,0.10230179028132992,2.0,0.005115089514066497,3.0,0.0076726342710997444,0.0,0.0,0.0,0.0,5.022222222222222,4.15,2.4782608695652173,5.357142857142857,4.611111111111111,14.0,0.03580562659846547,0.0,0.0,0.0,0.0,5.133333333333334,3.9310344827586206,4.0,4.5,5.0,0.01278772378516624,1.0,0.0025575447570332483,0.0,0.0,0.0,0.0,1.0,0.0025575447570332483,4.5,6.857142857142857,6.266666666666667,10.0,0.02557544757033248,9.0,6.0588235294117645,4.323651452282157,3.7857142857142856,8.52,,5.142857142857143,5.213114754098361,5.1,8.727272727272727,5.063291139240507,44.0,0.11253196930946291,0.0,0.0,3.986607142857143,3.0,5.754098360655738,,3.526315789473684,4.164285714285715,4.395348837209302,4.8076923076923075,7.161290322580645,4.271676300578035,7.409090909090909,-1.0130572918497605,67.23809523809524,5.590909090909091,93.0,0.23785166240409208,0.0,0.0,0.0,0.0,0.0,0.0,4.153846153846154,3.4705882352941178,5.333333333333333,-0.6023589906240848,51.142857142857146,5.5,13.0,0.03324808184143223,3.0,0.0076726342710997444,0.0,0.0,3.9545454545454546,5.230769230769231,4.678571428571429,12.0,0.030690537084398978,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.111111111111111,5.5,-0.3541724491237303,61.25,6.5,4.0,0.010230179028132993,0.0,0.0,0.0,0.0,1.7142857142857142,3.3333333333333335,2.933333333333333,4.538461538461538,4.916666666666667,2.926470588235294,9.954545454545455,-1.172881272012564,98.22727272727273,7.2727272727272725,24.0,0.061381074168797956,1.0,0.0025575447570332483,0.0,0.0,0.0,0.0,2.0,0.005115089514066497,10.0,0.02557544757033248,0.0,0.0,2.8947368421052633,8.0,0.020460358056265986,5.142857142857143,4.0,0.010230179028132993,4.3125,4.0,0.010230179028132993,4.111111111111111,7.65,-0.947505698094411,73.7,6.3,29.0,0.0741687979539642,0.0,0.0,0.0,0.0,3.0,0.0076726342710997444,0.0,0.0,4.0,0.010230179028132993,0.0,0.0,1.0,0.0025575447570332483,0.0,0.0,1
1006,0.0,0.0,1.5,0.0,12.0,3.5,2.0,0.0045351473922902496,5.833333333333333,5.5,5.571428571428571,6.826086956521739,4.473684210526316,6.2,2.0,3.4761904761904763,4.260869565217392,1.5,-0.2075187496394219,10.0,3.0,11.0,0.024943310657596373,5.25,6.16,4.023255813953488,3.2857142857142856,4.4,9.0,0.02040816326530612,5.0,0.011337868480725623,0.0,0.0,8.5,5.625,3.3333333333333335,4.625,4.758620689655173,4.333333333333333,5.588235294117647,7.333333333333333,5.352941176470588,10.0,0.022675736961451247,0.0,0.0,10.0,0.022675736961451247,0.0,0.0,0.0,0.0,6.75,5.137254901960785,1.8666666666666667,4.782608695652174,4.24,13.0,0.02947845804988662,0.0,0.0,0.0,0.0,4.1,4.444444444444445,5.555555555555555,5.5,5.0,0.011337868480725623,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.027210884353741496,3.3846153846153846,4.0,3.5,3.0,0.006802721088435374,6.4,6.742857142857143,4.231788079470198,5.2727272727272725,7.0,7.0,5.25,4.803921568627451,5.9,6.25,4.903225806451613,40.0,0.09070294784580499,0.0,0.0,3.8661417322834644,3.8780487804878048,4.8354430379746836,4.769230769230769,3.92,3.403225806451613,4.642857142857143,4.3125,4.333333333333333,3.76027397260274,4.928571428571429,-0.8824384730126756,45.57142857142857,4.785714285714286,87.0,0.19727891156462585,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,3.1,4.0,-0.6340293221774902,35.8,4.2,11.0,0.024943310657596373,1.0,0.0022675736961451248,0.0,0.0,4.425531914893617,5.590909090909091,5.055555555555555,17.0,0.03854875283446712,3.0,0.006802721088435374,0.0,0.0,0.0,0.0,3.9130434782608696,4.625,15.0,0.034013605442176874,3.0,0.006802721088435374,0.0,0.0,0.0,0.0,2.789473684210526,5.833333333333333,-1.0656961262267879,63.5,7.666666666666667,6.0,0.013605442176870748,1.0,0.0022675736961451248,0.0,0.0,2.5,3.269230769230769,3.5714285714285716,3.3333333333333335,3.5,2.730337078651685,8.28,-1.0063740434741422,77.93103448275862,7.04,35.0,0.07936507936507936,1.0,0.0022675736961451248,0.0,0.0,0.0,0.0,7.0,0.015873015873015872,9.0,0.02040816326530612,2.0,0.0045351473922902496,4.086956521739131,6.0,0.013605442176870748,2.7777777777777777,13.0,0.02947845804988662,3.0,3.0,0.006802721088435374,3.966666666666667,6.2631578947368425,-0.9813081554722928,60.714285714285715,6.421052631578948,39.0,0.08843537414965986,1.0,0.0022675736961451248,0.0,0.0,1.0,0.0022675736961451248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1007,0.0,0.0,4.0,-0.5306193723713482,43.666666666666664,6.333333333333333,4.0,0.0037914691943127963,4.6,5.0625,4.928571428571429,4.96969696969697,4.384615384615385,5.0,2.3333333333333335,3.9791666666666665,4.017857142857143,2.3333333333333335,-0.8868619630771125,20.0,4.0,21.0,0.01990521327014218,6.6375,7.049382716049383,4.882978723404255,2.404494382022472,4.10377358490566,31.0,0.029383886255924172,5.0,0.004739336492890996,0.0,0.0,8.23611111111111,6.1866666666666665,8.26865671641791,6.5377777777777775,6.014112903225806,5.873684210526315,6.15,6.696428571428571,6.6183206106870225,73.0,0.06919431279620854,15.0,0.014218009478672985,1.0,0.0009478672985781991,3.0,0.002843601895734597,0.0,0.0,5.710843373493976,5.0310880829015545,3.6538461538461537,5.6625,5.7,32.0,0.03033175355450237,0.0,0.0,0.0,0.0,6.779661016949152,6.548387096774194,7.782608695652174,8.154929577464788,17.0,0.016113744075829384,0.0,0.0,7.0,0.006635071090047393,0.0,0.0,3.0,0.002843601895734597,5.894117647058824,4.842105263157895,5.4523809523809526,14.0,0.013270142180094787,8.916666666666666,7.520408163265306,5.980357142857143,5.578431372549019,9.288659793814434,6.777777777777778,7.0,6.682027649769585,7.213740458015267,10.333333333333334,7.045138888888889,81.0,0.07677725118483412,1.0,0.0009478672985781991,5.637781629116118,4.695278969957082,6.715867158671586,5.626984126984127,5.202702702702703,4.6239316239316235,6.329545454545454,5.6380952380952385,7.144444444444445,5.433287482806052,7.96875,-0.9111468342727106,76.03030303030303,6.25,198.0,0.1876777251184834,0.0,0.0,0.0,0.0,3.0,0.002843601895734597,4.831578947368421,4.948717948717949,6.923076923076923,-0.8051307228497251,67.76923076923077,6.230769230769231,35.0,0.03317535545023697,4.0,0.0037914691943127963,2.0,0.0018957345971563982,5.026666666666666,5.6923076923076925,6.14792899408284,40.0,0.037914691943127965,4.0,0.0037914691943127963,0.0,0.0,0.0,0.0,4.9855072463768115,5.265822784810126,25.0,0.023696682464454975,5.0,0.004739336492890996,0.0,0.0,1.0,0.0009478672985781991,4.7407407407407405,5.571428571428571,-0.7313004759603721,61.666666666666664,7.571428571428571,11.0,0.01042654028436019,1.0,0.0009478672985781991,1.0,0.0009478672985781991,4.095238095238095,3.4867256637168142,3.811320754716981,4.507142857142857,4.984375,3.9285714285714284,11.945454545454545,-1.203407826202447,118.76923076923077,8.218181818181819,92.0,0.08720379146919431,4.0,0.0037914691943127963,0.0,0.0,0.0,0.0,2.0,0.0018957345971563982,17.0,0.016113744075829384,4.0,0.0037914691943127963,4.459016393442623,14.0,0.013270142180094787,5.22543352601156,48.0,0.04549763033175355,4.809523809523809,19.0,0.01800947867298578,5.529411764705882,7.9,-0.8857145999215223,76.95348837209302,7.075,113.0,0.10710900473933649,3.0,0.002843601895734597,0.0,0.0,5.0,0.004739336492890996,0.0,0.0,3.0,0.002843601895734597,0.0,0.0,0.0,0.0,0.0,0.0,1
1009,0.0,0.0,2.0,-0.9064800041272609,17.5,4.0,3.0,0.002997002997002997,2.5833333333333335,5.217391304347826,5.176470588235294,5.375,4.823529411764706,4.0625,3.0,2.4285714285714284,3.5,3.3333333333333335,-0.5707167107477115,27.0,3.6666666666666665,9.0,0.008991008991008992,6.287581699346405,6.770370370370371,5.207070707070707,2.8421052631578947,4.2015503875969,43.0,0.04295704295704296,1.0,0.000999000999000999,0.0,0.0,7.681818181818182,7.424657534246576,8.3,6.952941176470588,5.976995940460081,6.4678362573099415,5.2631578947368425,6.754716981132075,5.932489451476793,80.0,0.07992007992007992,6.0,0.005994005994005994,0.0,0.0,0.0,0.0,0.0,0.0,7.53781512605042,6.4106280193236715,5.137404580152672,5.184210526315789,5.283185840707965,43.0,0.04295704295704296,0.0,0.0,0.0,0.0,8.727272727272727,6.636363636363637,5.826086956521739,5.703703703703703,9.0,0.008991008991008992,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.002997002997002997,6.195833333333334,5.434210526315789,5.897435897435898,28.0,0.027972027972027972,8.88679245283019,7.637362637362638,6.221153846153846,6.698412698412699,8.469565217391304,5.923076923076923,4.5,5.546511627906977,6.853932584269663,9.307692307692308,6.084158415841584,70.0,0.06993006993006994,0.0,0.0,5.337704918032787,5.426124197002141,6.116216216216216,5.485294117647059,3.8125,4.09437386569873,6.133333333333334,5.451063829787234,6.448275862068965,4.807370184254606,8.419354838709678,-0.9824329133306071,75.44117647058823,5.516129032258065,211.0,0.21078921078921078,0.0,0.0,0.0,0.0,5.0,0.004995004995004995,4.039370078740157,4.2518518518518515,6.933333333333334,-1.052940392761753,69.07692307692308,5.6,48.0,0.04795204795204795,13.0,0.012987012987012988,7.0,0.006993006993006993,4.360655737704918,5.666666666666667,5.357142857142857,39.0,0.03896103896103896,2.0,0.001998001998001998,0.0,0.0,0.0,0.0,4.043478260869565,4.7727272727272725,8.0,0.007992007992007992,2.0,0.001998001998001998,0.0,0.0,0.0,0.0,2.4,3.2,-0.5998541393366108,37.8,5.8,5.0,0.004995004995004995,1.0,0.000999000999000999,0.0,0.0,1.8333333333333333,2.196969696969697,3.5952380952380953,3.3164556962025316,5.545454545454546,2.769230769230769,13.9375,-1.2629437374306245,139.9607843137255,7.5625,69.0,0.06893106893106893,6.0,0.005994005994005994,0.0,0.0,0.0,0.0,5.0,0.004995004995004995,13.0,0.012987012987012988,7.0,0.006993006993006993,3.575,15.0,0.014985014985014986,3.5576923076923075,30.0,0.029970029970029972,5.0,3.0,0.002997002997002997,3.7032967032967035,8.142857142857142,-1.0433473536786115,76.6875,6.428571428571429,80.0,0.07992007992007992,1.0,0.000999000999000999,1.0,0.000999000999000999,1.0,0.000999000999000999,0.0,0.0,0.0,0.0,1.0,0.000999000999000999,0.0,0.0,0.0,0.0,1
1010,0.0,0.0,6.444444444444445,-0.7448959929427399,63.22222222222222,6.0,16.0,0.009858287122612447,5.490566037735849,8.285714285714286,7.646341463414634,8.567796610169491,6.66015625,6.973333333333334,5.057971014492754,4.925619834710743,5.535911602209945,2.0,-0.42088779341855326,15.0,3.3333333333333335,34.0,0.020948860135551448,8.633802816901408,8.800970873786408,7.0175824175824175,4.977973568281938,6.018691588785047,56.0,0.03450400492914356,11.0,0.006777572396796057,4.0,0.0024645717806531116,12.007692307692308,10.544850498338871,12.19047619047619,10.71563981042654,9.192111959287532,9.11063829787234,8.28698224852071,9.53888888888889,8.809110629067245,86.0,0.0529882932840419,4.0,0.0024645717806531116,3.0,0.0018484288354898336,1.0,0.0006161429451632779,0.0,0.0,11.228855721393035,8.972289156626506,8.015384615384615,8.109243697478991,8.44558521560575,84.0,0.051756007393715345,3.0,0.0018484288354898336,0.0,0.0,12.325301204819278,10.761467889908257,9.466216216216216,9.076142131979696,35.0,0.021565003080714726,0.0,0.0,14.0,0.00862600123228589,0.0,0.0,1.0,0.0006161429451632779,7.108870967741935,6.989795918367347,7.319444444444445,30.0,0.018484288354898338,9.285714285714286,12.318367346938775,9.501801801801802,9.664556962025317,11.12135922330097,11.572115384615385,9.75,8.576200417536535,9.8828125,10.392156862745098,8.955384615384615,112.0,0.06900800985828712,0.0,0.0,8.23873873873874,7.582952815829528,8.16242661448141,9.285123966942148,7.44743935309973,6.634651600753296,7.370689655172414,8.147388059701493,9.122881355932204,7.259562841530054,11.789473684210526,-1.1444488229136314,117.02439024390245,8.368421052631579,260.0,0.16019716574245224,0.0,0.0,1.0,0.0006161429451632779,1.0,0.0006161429451632779,7.374015748031496,7.593567251461988,11.291666666666666,-1.1927159377058836,105.68,8.333333333333334,66.0,0.04066543438077634,2.0,0.0012322858903265558,17.0,0.010474430067775724,6.573584905660377,7.0285714285714285,7.688654353562005,60.0,0.036968576709796676,5.0,0.0030807147258163892,1.0,0.0006161429451632779,1.0,0.0006161429451632779,7.521551724137931,7.803174603174603,54.0,0.033271719038817,8.0,0.004929143561306223,0.0,0.0,0.0,0.0,6.07380073800738,13.4,-1.1193151101651018,132.40625,10.733333333333333,40.0,0.024645717806531114,2.0,0.0012322858903265558,0.0,0.0,5.429319371727749,5.495535714285714,5.390625,6.438661710037175,7.288732394366197,5.465346534653466,17.136363636363637,-1.4079858710604278,174.27777777777777,10.761363636363637,125.0,0.07701786814540973,22.0,0.013555144793592114,0.0,0.0,0.0,0.0,3.0,0.0018484288354898336,31.0,0.019100431300061615,8.0,0.004929143561306223,5.956043956043956,15.0,0.009242144177449169,7.0396825396825395,62.0,0.03820086260012323,6.662162162162162,31.0,0.019100431300061615,6.52952380952381,12.64102564102564,-1.2493029515999692,131.49397590361446,9.397435897435898,182.0,0.11213801601971657,3.0,0.0018484288354898336,2.0,0.0012322858903265558,12.0,0.0073937153419593345,0.0,0.0,7.0,0.004313000616142945,2.0,0.0012322858903265558,0.0,0.0,0.0,0.0,1
